Date_Time,Channel,Channel_Name,TOC_Conc,DilutionFactor,MSIG,SLOP,ICPT,FACT,OFST,MAXR,Add_note
2026-02-12 06:58:02,1,유입수,98.9,5.0,1629.28,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 165.63
2026-02-12 07:13:02,2,1차처리수,32.23,5.0,665.98,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.44
2026-02-12 07:28:02,3,방류수,9.06,1.0,854.82,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 164.43
2026-02-12 07:43:02,1,유입수,93.17,5.0,1546.49,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.2
2026-02-12 07:58:02,2,1차처리수,69.24,5.0,1200.82,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.69
2026-02-12 08:13:02,3,방류수,9.05,1.0,854.14,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.34
2026-02-12 08:28:02,1,유입수,99.65,5.0,1640.09,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.47
2026-02-12 08:43:02,2,1차처리수,29.88,5.0,632.16,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 848 / COOLER = 1 / flow out = 163.42
2026-02-12 08:58:02,3,방류수,9.03,1.0,852.38,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 0 / flow out = 164.37
2026-02-12 09:13:02,1,유입수,91.54,5.0,1522.92,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 0 / flow out = 162.7
2026-02-12 09:28:02,2,1차처리수,21.19,5.0,506.55,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 0 / flow out = 163.02
2026-02-12 09:43:02,3,방류수,9.64,1.0,896.62,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 0 / flow out = 163
2026-02-12 09:58:02,1,유입수,99.09,5.0,1632.04,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.08
2026-02-12 10:13:02,2,1차처리수,67.38,5.0,1173.84,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 162.79
2026-02-12 10:28:02,3,방류수,9.82,1.0,909.64,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.81
2026-02-12 10:43:02,1,유입수,99.56,5.0,1638.86,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 163.88
2026-02-12 10:58:02,2,1차처리수,534.85,5.0,7928.12,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.37
2026-02-12 11:13:02,3,방류수,14.31,1.0,1234.36,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.14
2026-02-12 11:28:02,1,유입수,120.13,5.0,1936.02,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.86
2026-02-12 11:43:02,2,1차처리수,63.86,5.0,1123.01,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.62
2026-02-12 11:58:02,3,방류수,11.38,1.0,1022.63,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.95
2026-02-12 12:13:02,1,유입수,99.08,5.0,1631.86,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.36
2026-02-12 12:28:02,2,1차처리수,56.38,5.0,1014.97,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.3
2026-02-12 12:43:02,3,방류수,12.01,1.0,1067.65,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.99
2026-02-12 12:58:02,1,유입수,100.86,5.0,1657.7,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.3
2026-02-12 13:13:02,2,1차처리수,60.06,5.0,1068.11,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.82
2026-02-12 13:28:02,3,방류수,11.13,1.0,1004.58,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.19
2026-02-12 13:43:02,1,유입수,93.81,5.0,1555.83,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.27
2026-02-12 13:58:02,2,1차처리수,23.62,5.0,541.69,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.65
2026-02-12 14:13:02,3,방류수,10.06,1.0,927.3,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.16
2026-02-12 14:28:02,1,유입수,93.91,5.0,1557.26,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.49
2026-02-12 14:43:02,2,1차처리수,58.66,5.0,1047.97,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.99
2026-02-12 14:58:02,3,방류수,10.18,1.0,935.68,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.26
2026-02-12 15:13:02,1,유입수,93.0,5.0,1544.1,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 166.03
2026-02-12 15:28:02,2,1차처리수,25.5,5.0,568.85,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.82
2026-02-12 15:43:02,3,방류수,10.34,1.0,947.48,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.53
2026-02-12 15:58:02,1,유입수,90.68,5.0,1510.55,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.33
2026-02-12 16:13:02,2,1차처리수,25.0,5.0,561.64,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.51
2026-02-12 16:28:02,3,방류수,10.98,1.0,993.76,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.45
2026-02-12 16:43:02,1,유입수,88.67,5.0,1481.58,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.99
2026-02-12 16:58:02,2,1차처리수,24.72,5.0,557.51,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.59
2026-02-12 17:13:02,3,방류수,10.87,1.0,985.92,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.47
2026-02-12 17:28:02,1,유입수,89.67,5.0,1495.97,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.13
2026-02-12 17:43:02,2,1차처리수,57.41,5.0,1029.92,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.55
2026-02-12 17:58:02,3,방류수,11.0,1.0,994.71,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.12
2026-02-12 18:13:02,1,유입수,95.64,5.0,1582.28,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.98
2026-02-12 18:28:02,2,1차처리수,25.95,5.0,575.29,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.48
2026-02-12 18:43:02,3,방류수,10.7,1.0,973.35,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.5
2026-02-12 18:58:02,1,유입수,89.89,5.0,1499.07,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.06
2026-02-12 19:13:02,2,1차처리수,25.5,5.0,568.74,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.97
2026-02-12 19:28:02,3,방류수,11.0,1.0,995.02,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 166.12
2026-02-12 19:43:02,1,유입수,88.37,5.0,1477.2,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 165.09
2026-02-12 19:58:02,2,1차처리수,24.97,5.0,561.1,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.79
2026-02-12 20:13:02,3,방류수,11.01,1.0,995.44,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.31
2026-02-12 20:28:02,1,유입수,90.54,5.0,1508.46,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 164.21
2026-02-12 20:43:02,2,1차처리수,51.54,5.0,944.99,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.83
2026-02-12 20:58:02,3,방류수,10.98,1.0,993.6,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.06
2026-02-12 21:13:02,1,유입수,88.42,5.0,1477.86,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.71
2026-02-12 21:28:02,2,1차처리수,27.58,5.0,598.83,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.94
2026-02-12 21:43:02,3,방류수,11.02,1.0,996.66,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 166.19
2026-02-12 21:58:02,1,유입수,88.61,5.0,1480.66,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.82
2026-02-12 22:13:02,2,1차처리수,25.63,5.0,570.63,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.25
2026-02-12 22:28:02,3,방류수,11.05,1.0,998.67,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 165.44
2026-02-12 22:43:02,1,유입수,88.34,5.0,1476.77,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 165.93
2026-02-12 22:58:02,2,1차처리수,25.84,5.0,573.72,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.85
2026-02-12 23:13:02,3,방류수,11.07,1.0,999.78,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 165.09
2026-02-12 23:28:02,1,유입수,91.06,5.0,1516.05,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.55
2026-02-12 23:43:02,2,1차처리수,58.93,5.0,1051.84,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 165.1
2026-02-12 23:58:02,3,방류수,10.9,1.0,987.61,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.29
2026-02-13 00:13:02,1,유입수,88.49,5.0,1478.9,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.37
2026-02-13 00:28:02,2,1차처리수,28.71,5.0,615.18,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.3
2026-02-13 00:43:02,3,방류수,10.67,1.0,971.02,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.15
2026-02-13 00:58:02,1,유입수,87.0,5.0,1457.38,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.95
2026-02-13 01:13:02,2,1차처리수,28.3,5.0,609.25,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.11
2026-02-13 01:28:02,3,방류수,10.83,1.0,982.44,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.17
2026-02-13 01:43:02,1,유입수,88.42,5.0,1477.87,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.43
2026-02-13 01:58:02,2,1차처리수,26.46,5.0,582.67,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.95
2026-02-13 02:13:02,3,방류수,10.71,1.0,974.03,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.42
2026-02-13 02:28:02,1,유입수,86.87,5.0,1455.47,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.61
2026-02-13 02:43:02,2,1차처리수,25.24,5.0,565.08,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.98
2026-02-13 02:58:02,3,방류수,10.74,1.0,976.19,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 164.78
2026-02-13 03:13:02,1,유입수,85.52,5.0,1435.97,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.87
2026-02-13 03:28:02,2,1차처리수,25.77,5.0,572.64,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.64
2026-02-13 03:43:02,3,방류수,10.76,1.0,977.85,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.36
2026-02-13 03:58:02,1,유입수,87.33,5.0,1462.1,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.92
2026-02-13 04:13:02,2,1차처리수,28.83,5.0,616.94,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.38
2026-02-13 04:28:02,3,방류수,11.09,1.0,1001.63,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.99
2026-02-13 04:43:02,1,유입수,84.49,5.0,1421.07,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.94
2026-02-13 04:58:02,2,1차처리수,31.89,5.0,661.16,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 162.78
2026-02-13 05:13:02,3,방류수,11.19,1.0,1008.74,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 165.04
2026-02-13 05:28:02,1,유입수,84.91,5.0,1427.15,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.43
2026-02-13 05:43:02,2,1차처리수,131.8,5.0,2104.62,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.53
2026-02-13 05:58:02,3,방류수,11.46,1.0,1028.18,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 164.97
2026-02-13 06:13:02,1,유입수,86.49,5.0,1450.03,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.14
2026-02-13 06:28:02,2,1차처리수,2754.88,5.0,40003.99,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.89
2026-02-13 06:43:02,3,방류수,16.56,1.0,1396.7,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.76
2026-02-13 06:58:02,1,유입수,110.76,5.0,1800.66,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.26
2026-02-13 07:13:02,2,1차처리수,771.28,5.0,11344.16,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.02
2026-02-13 07:28:02,3,방류수,14.36,1.0,1237.74,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.26
2026-02-13 07:43:02,1,유입수,87.32,5.0,1462.02,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.98
2026-02-13 07:58:02,2,1차처리수,615.23,5.0,9089.43,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.23
2026-02-13 08:13:02,3,방류수,12.69,1.0,1116.91,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.32
2026-02-13 08:28:02,1,유입수,87.84,5.0,1469.56,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.61
2026-02-13 08:43:02,2,1차처리수,392.83,5.0,5876.19,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.57
2026-02-13 08:58:02,3,방류수,28.99,1.0,2294.91,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 165.51
2026-02-13 09:13:02,1,유입수,196.89,5.0,3045.06,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.35
2026-02-13 09:28:02,2,1차처리수,307.91,5.0,4649.24,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.07
2026-02-13 09:43:02,3,방류수,13.09,1.0,1146.28,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.39
2026-02-13 09:58:02,1,유입수,88.69,5.0,1481.73,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.42
2026-02-13 10:13:02,2,1차처리수,130.6,5.0,2087.34,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.38
2026-02-13 10:28:02,3,방류수,13.49,1.0,1175.26,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.07
2026-02-13 10:43:02,1,유입수,86.06,5.0,1443.87,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 163.86
2026-02-13 10:58:02,2,1차처리수,35.57,5.0,714.27,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 166.62
2026-02-13 11:13:02,3,방류수,13.63,1.0,1185.26,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.33
2026-02-13 11:28:02,1,유입수,88.99,5.0,1486.19,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.79
2026-02-13 11:43:02,2,1차처리수,84.68,5.0,1423.92,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.58
2026-02-13 11:58:02,3,방류수,13.06,1.0,1143.64,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.63
2026-02-13 12:13:02,1,유입수,86.91,5.0,1456.08,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 163.81
2026-02-13 12:28:02,2,1차처리수,35.02,5.0,706.39,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.45
2026-02-13 12:43:02,3,방류수,12.85,1.0,1128.33,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.94
2026-02-13 12:58:02,1,유입수,86.01,5.0,1443.15,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 166.15
2026-02-13 13:13:02,2,1차처리수,32.55,5.0,670.61,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 162.85
2026-02-13 13:28:02,3,방류수,13.04,1.0,1142.39,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.71
2026-02-13 13:43:02,1,유입수,84.19,5.0,1416.82,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.78
2026-02-13 13:58:02,2,1차처리수,31.69,5.0,658.2,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.61
2026-02-13 14:13:02,3,방류수,12.75,1.0,1121.59,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.05
2026-02-13 14:28:02,1,유입수,83.92,5.0,1412.92,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.92
2026-02-13 14:43:02,2,1차처리수,218.3,5.0,3354.4,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.59
2026-02-13 14:58:02,3,방류수,13.66,1.0,1186.98,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.95
2026-02-13 15:13:02,1,유입수,83.38,5.0,1405.07,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 165.11
2026-02-13 15:28:02,2,1차처리수,31.67,5.0,657.89,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.18
2026-02-13 15:43:02,3,방류수,12.86,1.0,1129.45,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.27
2026-02-13 15:58:02,1,유입수,81.43,5.0,1376.87,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.65
2026-02-13 16:13:02,2,1차처리수,30.7,5.0,643.95,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.32
2026-02-13 16:28:02,3,방류수,6.59,1.0,676.31,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.62
2026-02-13 16:43:02,1,유입수,81.61,5.0,1379.46,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.25
2026-02-13 16:58:02,2,1차처리수,29.07,5.0,620.38,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.98
2026-02-13 17:13:02,3,방류수,6.72,1.0,685.92,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.32
2026-02-13 17:28:02,1,유입수,81.25,5.0,1374.36,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.16
2026-02-13 17:43:02,2,1차처리수,80.38,5.0,1361.79,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.89
2026-02-13 17:58:02,3,방류수,6.74,1.0,687.33,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.1
2026-02-13 18:13:02,1,유입수,84.72,5.0,1424.48,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.02
2026-02-13 18:28:02,2,1차처리수,29.66,5.0,628.92,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.6
2026-02-13 18:43:02,3,방류수,6.68,1.0,682.84,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.27
2026-02-13 18:58:02,1,유입수,87.7,5.0,1467.46,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.19
2026-02-13 19:13:02,2,1차처리수,27.72,5.0,600.91,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.11
2026-02-13 19:28:02,3,방류수,6.56,1.0,674.61,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 166.44
2026-02-13 19:43:02,1,유입수,81.65,5.0,1380.07,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.13
2026-02-13 19:58:02,2,1차처리수,26.45,5.0,582.58,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.16
2026-02-13 20:13:02,3,방류수,6.37,1.0,660.64,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.42
2026-02-13 20:28:02,1,유입수,80.49,5.0,1363.35,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.05
2026-02-13 20:43:02,2,1차처리수,75.0,5.0,1283.99,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.71
2026-02-13 20:58:02,3,방류수,6.29,1.0,654.62,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.17
2026-02-13 21:13:02,1,유입수,79.52,5.0,1349.31,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.23
2026-02-13 21:28:02,2,1차처리수,27.67,5.0,600.21,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.34
2026-02-13 21:43:02,3,방류수,6.24,1.0,651.52,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 163.94
